word,synonym
letter,doux
letter,chit
letter,chitty
writing,work
writing,volume
writing,tome
writing,opuscule
writing,tract
writing,tractate
writing,livret
writing,brochure
writing,libretto
writing,handbook
writing,codex
writing,manual
writing,pamphlet
writing,enchiridion
writing,circular
writing,publication
writing,book
issue,album
issue,portfolio
issue,periodical
issue,serial
issue,magazine
issue,ephemeris
issue,annual
issue,journal
paper,bill
paper,sheet
paper,broadsheet
paper,leaf
paper,leaflet
paper,page
paper,quire
paper,section
paper,head
paper,article
paper,paragraph
paper,passage
paper,clause
paper,endpapers
paper,frontispiece
paper,cover
paper,binding
folio,quarto
folio,octavo
folio,duodecimo
folio,sextodecimo
folio,octodecimo
encyclopedia,encompilation
library,bibliotheca
treatise,author
treatise,litterateur
treatise,essayist
treatise,journalism
treatise,pen
treatise,scribbler
treatise,Grub
treatise,diaskeaust
treatise,ghost
treatise,publicist
treatise,reporter
treatise,editor
treatise,subeditor
treatise,publisher
treatise,bibliopole
treatise,bibliopolist
treatise,librarian
treatise,bookstore
treatise,bookshop
treatise,shop
bookseller,bibliography
bookseller,Phr
specification,particulars
specification,monograph
specification,narration
specification,recital
specification,rehearsal
specification,relation
historiography,chronography
historiography,Clio
historiography,history
historiography,biography
historiography,autobiography
historiography,necrology
historiography,obituary
narrative,history
narrative,memoir
narrative,memorials
narrative,tradition
narrative,legend
narrative,story
narrative,tale
narrative,historiette
narrative,journal
narrative,life
narrative,adventures
narrative,fortunes
narrative,experiences
narrative,confessions
narrative,anecdote
narrative,ana
narrative,trait
novel,romance
novel,fable
novel,parable
novel,apologue
novel,raconteur
novel,fabulist
novel,novelist
describe,picture
describe,particularize
describe,narrate
describe,relate
describe,recite
describe,recount
describe,recapitulate
describe,rehearse
describe,again
report,statement
descriptive,graphic
descriptive,narrative
descriptive,epic
descriptive,suggestive
descriptive,well
descriptive,drawn
descriptive,historic
descriptive,traditional
descriptive,traditionary
descriptive,legendary
descriptive,anecdotic
descriptive,storied
treatise,essay
treatise,thesis
treatise,theme
treatise,monograph
treatise,tract
treatise,tractate
treatise,tractation
treatise,discourse
treatise,memoir
treatise,disquisition
treatise,lecture
treatise,sermon
treatise,homily
treatise,pandect
treatise,excursus
commentary,review
commentary,critique
commentary,criticism
commentary,article
commentary,leader
commentary,editorial
commentary,commentary
critic,essayist
critic,pamphleteer
discourse,into
discoursive,disquisitionary
discoursive,expository
compend,compendium
compend,abstract
compend,precis
compend,epitome
compend,analysis
compend,pandect
compend,digest
compend,brief
compend,abridgment
compend,summary
compend,apercu
compend,draft
compend,minute
compend,note
compend,excerpt
compend,synopsis
compend,textbook
compend,conspectus
compend,outlines
compend,syllabus
compend,contents
compend,heads
compend,prospectus
album,extracts
album,excerpta
album,cuttings
album,spicilegium
album,flowers
album,anthology
album,collectanea
album,analecta
album,compilation
recapitulation,resume
recapitulation,review
abbreviation,abbreviature
abbreviation,contraction
abstract,epitomize
abstract,summarize
review,skim
synoptic,analectic
synoptic,abrege
synoptic,abridged
synoptic,variorum
poetics,poesy
poetics,Muse
poetics,Calliope
poetics,Parnassus
poetics,Helicon
poetics,Pierides
poetics,spring
rhyming,prosody
rhyming,orthometry
poem,epic
poem,epopee
poem,epopoea
poem,ode
poem,epode
poem,idyl
poem,lyric
poem,eclogue
poem,pastoral
poem,bucolic
poem,dithyramb
poem,anacreontic
poem,sonnet
poem,roundelay
poem,rondeau
poem,rondo
poem,madrigal
poem,canzonet
poem,cento
poem,monody
poem,elegy
poem,amoebaeum
poem,ghazal
poem,palinode
opera,posy
opera,anthology
opera,ballad
opera,lay
opera,lullaby
opera,rhymes
macaronics,runes
canto,stanza
canto,distich
canto,verse
canto,line
canto,couplet
canto,triplet
canto,quatrain
canto,strophe
canto,antistrophe
verse,rhyme
verse,assonance
verse,crambo
verse,meter
verse,measure
verse,foot
verse,numbers
verse,strain
verse,rhythm
verse,spondee
verse,trochee
verse,pentameter
verse,Alexandrine
verse,anacrusis
verse,antispast
verse,ictus
elegiacs,poetry
laureate,bard
laureate,lyrist
laureate,scald
laureate,skald
laureate,troubadour
laureate,trouvere
laureate,minstrel
laureate,minnesinger
laureate,meistersinger
laureate,improvisatore
laureate,versifier
laureate,sonneteer
laureate,rhymer
laureate,rhymist
laureate,rhymester
laureate,runer
laureate,poetaster
laureate,rehearse
laureate,spout
laureate,gag
laureate,rant
theatric,theatrical
theatric,scenic
theatric,histrionic
theatric,comic
theatric,tragic
theatric,buskined
theatric,farcical
theatric,tragicomic
theatric,melodramatic
theatric,operatic
theatric,stagy
volition,conation
volition,velleity
volition,spontaneity
volition,spontaneousness
volition,originality
pleasure,wish
pleasure,mind
pleasure,desire
pleasure,will
list,volunteer
volitional,willful
volitional,discretional
volitional,discretionary
volitional,volitient
volitional,volitive
instinct,predetermination
necessity,necessitation
necessity,obligation
necessity,fate
destination,fatality
destination,fate
destination,kismet
destination,doom
destination,foredoom
destination,election
destination,predestination
destination,preordination
destination,foreordination
destination,fatalism
destination,inevitableness
destination,stars
destination,planet
destination,planets
destination,sky
destination,Fates
destination,Parcae
destination,God
destination,choice
Hobson,necessitarian
Hobson,fatalist
Hobson,automaton
doom,foredoom
doom,devote
doom,predestine
doom,preordain
doom,Adj
destined,elect
destined,spellbound
destined,inevitable
destined,unavoidable
destined,irresistible
destined,irrevocable
destined,inexorable
destined,avoidless
destined,resistless
involuntary,instinctive
involuntary,automatic
involuntary,blind
involuntary,mechanical
involuntary,unconscious
involuntary,unwitting
involuntary,unthinking
involuntary,Adv
Lat,one
Lat,one
Lat,Latin
Lat,aujord
Lat,docibleness
Lat,persuasibleness
Lat,persuasibility
Lat,cordiality
Lat,goodwill
Lat,alacrity
Lat,readiness
Lat,earnestness
Lat,forwardness
Lat,service
volunteer,volunteering
incline,mind
incline,propend
incline,volunteer
willing,minded
willing,fain
willing,disposed
willing,inclined
willing,favorable
willing,favorably
minded,mind
forward,earnest
forward,eager
forward,propense
docile,persuadable
docile,persuasible
docile,suasible
docile,facile
docile,easy
docile,going
docile,gracious
docile,cordial
docile,cheering
docile,hearty
docile,gratuitous
docile,spontaneous
docile,Adv
fain,freely
fain,graciously
fain,grace
indisposition,indisposedness
indisposition,disinclination
indisposition,aversation
indisposition,nolleity
indisposition,nolition
indisposition,renitence
indisposition,renitency
indisposition,reluctance
scrupulosity,delicacy
scrupulosity,demur
scrupulosity,scruple
scrupulosity,qualm
scrupulosity,shrinking
scrupulosity,recoil
nill,begrudge
scruple,stickle
scruple,recoil
scruple,shrink
scruple,swerve
scruple,Adj
loth,loath
loth,disinclined
loth,indisposed
loth,averse
loth,reluctant
loth,backward
loth,remiss
loth,slack
loth,restive
loth,demurring
loth,Adv
will,decision
will,resolution
will,backbone
will,manliness
will,vigor
will,game
will,pluck
will,desperation
will,devotion
will,devotedness
tenacity,lion
will,resolve
will,determine
will,conclude
will,fix
will,seal
will,charmer
determined,strong
determined,willed
determined,strong
determined,minded
determined,possessed
determined,decided
determined,definitive
determined,peremptory
determined,tranchant
determined,unhesitating
determined,unflinching
determined,unshrinking
determined,firm
determined,iron
serious,upon
seriously,earnestly
seriously,manfully
seriously,obs
seriously,coute
seriously,shine
obs,est
steadiness,persistence
steadiness,plodding
steadiness,patience
steadiness,pertinacity
steadiness,pertinaciousness
steadiness,game
steadiness,pluck
steadiness,stamina
steadiness,backbone
steadiness,grit
steadiness,indefatigability
steadiness,indefatigableness
steadiness,courage
persist,plod
persist,post
constant,steady
constant,steadfast
constant,undeviating
constant,unwavering
constant,unfaltering
constant,unswerving
constant,unflinching
constant,unsleeping
constant,unflagging
constant,undrooping
constant,unrelenting
constant,unintermitting
constant,unremitting
constant,plodding
constant,persisting
constant,persistent
solid,sturdy
solid,staunch
solid,stanch
solid,indefatigable
solid,untiring
solid,unwearied
solid,tiring
indecision,indetermination
indecision,undetermination
indecision,unsettlement
indecision,suspense
indecision,hesitating
indecision,hesitation
indecision,hesitancy
indecision,vacillation
indecision,levity
indecision,legerete
indecision,measures
shuttlecock,butterfly
shuttlecock,wimp
shuttlecock,dillydally
shuttlecock,hesitate
shuttlecock,boggle
shuttlecock,hover
shuttlecock,dacker
shuttlecock,demur
shuttlecock,debate
shuttlecock,balance
shuttlecock,chaser
shuttlecock,balancer
shuttlecock,compromise
shuttlecock,let
shuttlecock,palter
shuttlecock,blink
shuttlecock,trim
irresolute,double
irresolute,minded
irresolute,half
irresolute,hearted
irresolute,undecided
irresolute,unresolved
irresolute,undetermined
irresolute,shilly
irresolute,shally
irresolute,fidgety
irresolute,tremulous
irresolute,hesitating
irresolute,fickle
irresolute,frothy
irresolute,light
irresolute,lightsome
irresolute,light
irresolute,minded
irresolute,giddy
irresolute,loose
feeble,minded
feeble,frail
feeble,timid
feeble,wimpish
feeble,easy
feeble,going
feeble,revocable
feeble,reversible
irresolutely,irresolved
irresolutely,irresolvedly
irresolutely,Int
seesaw,obduracy
seesaw,obduration
seesaw,side
will,contumacy
will,perversity
will,pervicacy
will,pervicacity
will,indocility
bigotry,intolerance
bigotry,dogmatism
bigotry,opiniatry
bigotry,opiniativeness
bigotry,zealotry
bigotry,infatuation
bigotry,monomania
bigotry,opinionativeness
opinionist,opinionatist
opinionist,opiniator
opinionist,opinator
opinionist,stickler
opinionist,dogmatist
opinionist,bigot
opinionist,zealot
opinionist,enthusiast
opinionist,fanatic
stickle,opinionate
stickle,word
tenacious,stubborn
tenacious,obdurate
tenacious,casehardened
tenacious,immovable
tenacious,unshakable
tenacious,pig
tenacious,headed
dogged,sullen
dogged,sulky
dogged,unmoved
dogged,uninfluenced
dogged,unaffected
willful,self
willful,willed
willful,perverse
willful,resty
willful,restive
willful,restiff
willful,pervicacious
willful,wayward
willful,refractory
willful,unruly
willful,heady
willful,headstrong
willful,entete
willful,contumacious
willful,crossgrained
arbitrary,dogmatic
arbitrary,positive
arbitrary,bigoted
arbitrary,creed
prepossessed,infatuated
prepossessed,stiff
prepossessed,backed
prepossessed,hard
prepossessed,mouthed
prepossessed,hidebound
prepossessed,unyielding
prepossessed,impervious
prepossessed,impracticable
prepossessed,inpersuasible
prepossessed,unpersuadable
prepossessed,intractable
prepossessed,untractable
prepossessed,incorrigible
prepossessed,Adv
tergiversation,recantation
tergiversation,palinode
tergiversation,palinody
tergiversation,renunciation
tergiversation,abjuration
tergiversation,abjurement
tergiversation,apostasy
tergiversation,retraction
tergiversation,retractation
tergiversation,withdrawal
tergiversation,revokement
tergiversation,reversal
volte,face
rat,apostate
rat,renegade
rat,convert
rat,pervert
rat,proselyte
rat,deserter
rat,backslider
rat,blackleg
rat,Janus
abjure,renounce
abjure,vacillate
abjure,tack
rat,recant
rat,retract
rat,revoke
rat,forswear
rat,unsay
rat,crawfish
rat,crawl
rat,trim
rat,shuffle
rat,coquet
rat,straddle
rat,blows
trimming,ambidextrous
trimming,timeserving
frivolous,sleeveless
frivolous,giddy
frivolous,volatile
option,alternative
option,dilemma
option,adoption
option,cooptation
option,novation
excerption,gleaning
excerption,eclecticism
excerption,excerpta
excerption,gleanings
excerption,cuttings
excerption,prelation
excerption,survey
one,adopt
one,embrace
one,espouse
one,choose
one,elect
one,upon
poll,divide
settle,cull
settle,glean
settle,winnow
settle,fancy
choosing,preferential
choosing,chosen
choosing,Adv
rather,before
Hobson,nothing
indifference,arbitrariness
waive,Adv
There,exclude
There,except
There,pluck
There,spin
There,cast
repudiate,scout
repudiate,Adj
reject,rejectaneous
reject,rejectious
reject,Adv
preordination,premeditation
preordination,predeliberation
preordination,predetermination
preordination,resolve
preordination,propendency
preordination,foredoom
preordination,necessity
predestine,preordain
predestine,predetermine
predestine,premeditate
predestine,resolve
predestine,concert
predestine,predesignate
prepense,premeditated
prepense,predesignated
prepense,predesigned
prepense,advised
prepense,studied
prepense,designed
prepense,calculated
prepense,aforethought
prepense,foregone
laid,well
laid,devised
laid,well
laid,weighed
laid,cunning
impromptu,improvisation
impromptu,inspiration
impromptu,flash
impromptu,spurt
improvisatore,impulse
improvise,extemporize
extemporaneous,impulsive
extemporaneous,indeliberate
extemporaneous,snap
extemporaneous,improvised
extemporaneous,improvisate
extemporaneous,improvisatory
extemporaneous,unpremeditated
extemporaneous,unmeditated
extemporaneous,improvise
extemporaneous,unprompted
extemporaneous,unguided
extemporaneous,natural
extemporaneous,unguarded
extemporaneous,Adv
extemporaneously,offhand
extemporaneously,impromptu
extemporaneously,improviso
extemporaneously,occasion
habitude,assuetude
habitude,assuefaction
habitude,wont
habitude,run
habitude,way
custom,use
custom,usage
custom,practice
custom,prevalence
custom,observance
custom,conventionalism
custom,conventionality
custom,mode
custom,fashion
custom,vogue
custom,cry
custom,consuetude
custom,dustoor
precedent,routine
precedent,red
precedent,tape
precedent,red
precedent,tapism
precedent,rut
precedent,groove
cacoethes,trick
obs,way
inure,harden
inure,season
inure,caseharden
inure,accustom
inure,familiarize
inure,naturalize
inure,acclimatize
inure,into
prevail,one
accustomary,prescriptive
accustomary,accustomed
accustomary,consuetudinary
accustomary,wonted
accustomary,usual
accustomary,general
accustomary,ordinary
accustomary,common
accustomary,frequent
accustomary,everyday
accustomary,household
accustomary,jog
accustomary,trot
accustomary,well
accustomary,trodden
accustomary,well
accustomary,known
accustomary,familiar
